西银河电视,#genre#
CCTV女性时尚,http://58.248.112.203:8006/GD_CUCC/G_NVXINGSS-CQ.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBT6%2FGriC8y3OKTsyZWzciYuOZhlv%2BatohiXupAmkA7ht
CETV1,http://58.248.112.203:8006/GD_CUCC/G_CETV-1-HQ.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBfBTjPwd8%2BrlHZirjuzwIZ3c%2FLcithSTKnjnOtChNvhn
CETV早期教育,http://58.248.112.203:8006/GD_CUCC/G_CETV-ZQJY-CQ.m3u8?Authinfo=56fbZo0WT6rfM%2FXuA%2B6zBZgEcPJzku%2FK%2BhOejG8m3LLDzTKwBfpzpjpJgpyYO6Z%2F
湖南卫视,http://58.248.112.203:8006/GD_CUCC/G_HUNAN-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKn6FShWeUnbW0LuGMY6sAL8C%2BfCULxR%2FAC5HDljJd9K3
浙江卫视,http://58.248.112.203:8006/GD_CUCC/G_ZHEJIANG-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKtr3tmmw%2BL49D6e6Yw0TfYxu1Rs%2FVoWmP1ObIwtTG9QM
江苏卫视,http://58.248.112.203:8006/GD_CUCC/G_JIANGSU-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKu%2BuH8HDFS0PtokY11nWnf4qV6vyu%2BOKjQBSSKsQUVYE
北京卫视,http://58.248.112.203:8006/GD_CUCC/G_BEIJING-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKn6pFJlsKFX2elUkY7G9Wuaj1MVb5sXKFIg1u28lIJn0
东方卫视,http://58.248.112.203:8006/GD_CUCC/G_DONGFANG-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKvFI8ayEeoekFD8P08%2F7EXHQHvoSr2x4xkdtxQfHt6cg
吉林卫视,http://58.248.112.203:8006/GD_CUCC/G_JILIN-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKqq%2B26rAMzWWYsNVrLLNbHmaARITnQlrumEMUf7cXEvC
辽宁卫视,http://58.248.112.203:8006/GD_CUCC/G_LIAONING-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKkRqeVO49Tnq6K%2BWCd0TWOv%2FGe21maMcczv29zbhzU5i
陕西卫视,http://58.248.112.203:8006/GD_CUCC/G_SHANXI-HQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKvTKKoI90D6zih8EBEVuISOoNd58%2BpeLvDCVqfR%2Bz2zC
纪实科教,http://58.248.112.203:8006/GD_CUCC/G_BEIJINGJS-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKlqqd8HLKWN9yv5NoaCSBtwn5c8oDbwHIxF8FZNpmYbI
天津卫视,http://58.248.112.203:8006/GD_CUCC/G_TIANJIN-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKqessbbY33u5MnZnHCFZZTKedVHdYk5kh2CdQP7Xn4%2B6
河北卫视,http://58.248.112.203:8006/GD_CUCC/G_HEBEI-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKhpKSI6s6OLBtormwyqxqXAWWbd7WiLqjR4vnvi9bRwf
河南卫视,http://58.248.112.203:8006/GD_CUCC/G_HENAN-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKpdyyWmwPpo0%2BOlJpyKTryJEbtG%2Bests7yU1uk2fPQyg
山东卫视,http://58.248.112.203:8006/GD_CUCC/G_SHANDONG-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKo%2BfIJoJ9xhIZtB7lTaNNRKhgu973cupNzXqrFaHpa4m
安徽卫视,http://58.248.112.203:8006/GD_CUCC/G_ANHUI-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKpi6kJCQCoMejZ%2FjmEq59ETBeFztV3v%2BtvhPvprhMbo3
湖北卫视,http://58.248.112.203:8006/GD_CUCC/G_HUBEI-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKrg071ENwYSAZcO2GiGH9lI2lGOSb3j5CN1iPWx2HIq9
江西卫视,http://58.248.112.203:8006/GD_CUCC/G_JIANGXI-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKiFtNLUdun4aiq6hb34UOKdnmvR2PbgsfQI1rMAHU0ky
东南卫视,http://58.248.112.203:8006/GD_CUCC/G_DONGNAN-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKg3sVbVN1ZTQKUpnK8xcf7x%2FCQE0V52YypyihQhUfLY5
四川卫视,http://58.248.112.203:8006/GD_CUCC/G_SICHUAN-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKihysHnFVsdNiy%2FnVMuA%2F2uEYXiVeRF%2BucKv3Z40C7o4
重庆卫视,http://58.248.112.203:8006/GD_CUCC/G_CHONGQING-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKi5XA1hsd3RREgysPiqqJeQsy8aM7T7T6yS2xeSLQCNX
贵州卫视,http://58.248.112.203:8006/GD_CUCC/G_GUIZHOU-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKms5lc8HFQLTI9VPV%2F62TTvoUIVS7GXMM5XnqjLoqMGn
云南卫视,http://58.248.112.203:8006/GD_CUCC/G_YUNNAN-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKsw5gpVWcejjhE1KHstDaBG5txDdXzjGOGT72Bx9wXfe
广东卫视,http://58.248.112.203:8006/GD_CUCC/G_GUANGDONG-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKvgbSbSCTYnboG1IAsnN%2B8SqEfgQMFPe4ummH0FzRlHZ
深圳卫视,http://58.248.112.203:8006/GD_CUCC/G_SHENZHEN-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKtBPUZJQRNJB5bOiIhhUc3e2OqQ5ejG4cfAiuU8Ka%2FSr
广西卫视,http://58.248.112.203:8006/GD_CUCC/G_GUANGXI-HQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKkIecLjXoLUiOhb4XqRrxOuvJ2bhovth1ZiNfRiDsRl0
海南卫视,http://58.248.112.203:8006/GD_CUCC/G_HAINAN-HQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKuHFzyLGvmSMltQzCpEgABbzTx6xqsUWMTeDo0%2FrycmR
三沙卫视,http://58.248.112.203:8006/GD_CUCC/G_SANSHA-HQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKn28G%2BWQkLi7Q1Mh845gzlZpk5pTBlduEA6C0mU%2FOMOo
纪实人文,http://58.248.112.203:8006/GD_CUCC/G_SHANGHAIJS-HD.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKj2XjEQPCgsjHTwYM82OKTALPIQT5K8kr81olsEefKQX
黑龙江卫视,http://58.248.112.203:8006/GD_CUCC/G_HEILONGJIANG-CQ.m3u8?Authinfo=F8UQ%2BEevMmd%2FnekE5YOOKoGO4sBlEXR27vS0rpENy%2BC90wzLcBzAblH7tEMBexot
蜀小果广电,#genre#
CCTV-1综合,http://voicetest.cl3.sc96655.com/live/CCTV-1H265.m3u8
CCTV-2财经,http://voicetest.cl3.sc96655.com/live/CCTV-2H265.m3u8
CCTV-3综艺,http://voicetest.cl3.sc96655.com/live/CCTV-3H265.m3u8
CCTV-4中文国际,http://voicetest.cl3.sc96655.com/live/CCTV-4H265.m3u8
CCTV-5体育,http://voicetest.cl3.sc96655.com/live/CCTV-5H265.m3u8
CCTV-5+体育赛事,http://voicetest.cl3.sc96655.com/live/CCTV-5plusH265.m3u8
CCTV-6电影,http://voicetest.cl3.sc96655.com/live/CCTV-6H265.m3u8
CCTV-7国防军事,http://voicetest.cl3.sc96655.com/live/CCTV-7H265.m3u8
CCTV-8电视剧,http://voicetest.cl3.sc96655.com/live/CCTV-8H265.m3u8
CCTV-9纪录,http://voicetest.cl3.sc96655.com/live/CCTV-9H265.m3u8
CCTV-10科教,http://voicetest.cl3.sc96655.com/live/CCTV-10H265.m3u8
CCTV-11戏曲,http://voicetest.cl3.sc96655.com/live/CCTV-11-H265.m3u8
CCTV-12社会与法,http://voicetest.cl3.sc96655.com/live/CCTV-12H265.m3u8
CCTV-13新闻,http://voicetest.cl3.sc96655.com/live/CCTV-xw.m3u8
CCTV-14少儿,http://voicetest.cl3.sc96655.com/live/CCTV-14H265.m3u8
CCTV-15音乐,http://voicetest.cl3.sc96655.com/live/CCTV-15-yyH265.m3u8
CCTV-16奥林匹克,http://voicetest.cl3.sc96655.com/live/CCTV-16.m3u8
CCTV-16奥林匹克 4K,http://voicetest.cl3.sc96655.com/live/CCTV-16-4K.m3u8
CCTV-17农业农村,http://voicetest.cl3.sc96655.com/live/CCTV-17.m3u8
CCTV-4K超高清,http://voicetest.cl3.sc96655.com/live/ys4Kcq.m3u8
4K超高清电影,http://voicetest.cl3.sc96655.com/live/emdy4k.m3u8
欢笑剧场4K,http://voicetest.cl3.sc96655.com/live/hxjc-4k.m3u8
凤凰中文,http://voicetest.cl3.sc96655.com/live/test1.m3u8
凤凰资讯,http://voicetest.cl3.sc96655.com/live/test2.m3u8
安徽卫视,http://voicetest.cl3.sc96655.com/live/ahwsH265.m3u8
北京卫视,http://voicetest.cl3.sc96655.com/live/bjwsH265.m3u8
兵团卫视,http://voicetest.cl3.sc96655.com/live/btws.m3u8
重庆卫视,http://voicetest.cl3.sc96655.com/live/cqwsH265.m3u8
东方卫视,http://voicetest.cl3.sc96655.com/live/dfwsH265.m3u8
东南卫视,http://voicetest.cl3.sc96655.com/live/dnwsfjwsH265.m3u8
甘肃卫视,http://voicetest.cl3.sc96655.com/live/gsws.m3u8
广东卫视,http://voicetest.cl3.sc96655.com/live/gdwsH265.m3u8
广西卫视,http://voicetest.cl3.sc96655.com/live/gxws.m3u8
贵州卫视,http://voicetest.cl3.sc96655.com/live/gzwsH265.m3u8
海南卫视,http://voicetest.cl3.sc96655.com/live/hnws.m3u8
河南卫视,http://voicetest.cl3.sc96655.com/live/hnws35.m3u8
黑龙江卫视,http://voicetest.cl3.sc96655.com/live/hljwsH265.m3u8
湖北卫视,http://voicetest.cl3.sc96655.com/live/hbwsH265.m3u8
湖南卫视,http://voicetest.cl3.sc96655.com/live/hnwsH265.m3u8
吉林卫视,http://voicetest.cl3.sc96655.com/live/jlwsH265.m3u8
江苏卫视,http://voicetest.cl3.sc96655.com/live/jswsH265.m3u8
江西卫视,http://voicetest.cl3.sc96655.com/live/jxwsH265.m3u8
康巴卫视,http://voicetest.cl3.sc96655.com/live/kbwsH264.m3u8
辽宁卫视,http://voicetest.cl3.sc96655.com/live/lnwsHDH264.m3u8
内蒙古卫视,http://voicetest.cl3.sc96655.com/live/nmgws.m3u8
山东教育卫视,http://voicetest.cl3.sc96655.com/live/sdjy.m3u8
山东卫视,http://voicetest.cl3.sc96655.com/live/sdwsH265.m3u8
山西卫视,http://voicetest.cl3.sc96655.com/live/sxws42.m3u8
陕西卫视,http://voicetest.cl3.sc96655.com/live/sxws.m3u8
深圳卫视,http://voicetest.cl3.sc96655.com/live/szwsH265.m3u8
四川卫视,http://voicetest.cl3.sc96655.com/live/scwsH265.m3u8
天津卫视,http://voicetest.cl3.sc96655.com/live/tjwsH265.m3u8
西藏卫视,http://voicetest.cl3.sc96655.com/live/xzwsH264.m3u8
云南卫视,http://voicetest.cl3.sc96655.com/live/ynws.m3u8
浙江卫视,http://voicetest.cl3.sc96655.com/live/zjwsH265.m3u8
CETV-1,http://voicetest.cl3.sc96655.com/live/CETV-1H264.m3u8
CETV-4,http://voicetest.cl3.sc96655.com/live/CETV-4H264.m3u8
CGTN-俄语,http://voicetest.cl3.sc96655.com/live/ey.m3u8
CGTN-法语,http://voicetest.cl3.sc96655.com/live/fy.m3u8
CGTN-西语,http://voicetest.cl3.sc96655.com/live/xbyy.m3u8
CGTN-英语,http://voicetest.cl3.sc96655.com/live/CGTN.m3u8
CBN风尚生活,http://voicetest.cl3.sc96655.com/live/fssh.m3u8
CBN每日影院,http://voicetest.cl3.sc96655.com/live/mryy.m3u8
CBN幸福剧场,http://voicetest.cl3.sc96655.com/live/xfjc.m3u8
CBN幸福娱乐,http://voicetest.cl3.sc96655.com/live/xfyl.m3u8
CHC动作电影,http://voicetest.cl3.sc96655.com/live/wqCHCdzdyH265.m3u8
CHC高清电影,http://voicetest.cl3.sc96655.com/live/lnwsCHC-HDH265.m3u8
CHC家庭影院,http://voicetest.cl3.sc96655.com/live/jbtygqCHCjtyyH265.m3u8
动漫秀场,http://voicetest.cl3.sc96655.com/live/yybb-dmxc-H265.m3u8
都市剧场,http://voicetest.cl3.sc96655.com/live/yxfydsjcHDH265.m3u8
法治天地,http://voicetest.cl3.sc96655.com/live/fztx.m3u8
极速汽车,http://voicetest.cl3.sc96655.com/live/jsqcH265.m3u8
纪实科教,http://voicetest.cl3.sc96655.com/live/bjjs.m3u8
嘉佳卡通,http://voicetest.cl3.sc96655.com/live/jjkt.m3u8
家庭理财,http://voicetest.cl3.sc96655.com/live/jtlc.m3u8
江苏财富天下,http://voicetest.cl3.sc96655.com/live/cftx.m3u8
金鹰纪实,http://voicetest.cl3.sc96655.com/live/jyjsHDH265.m3u8
金鹰卡通,http://voicetest.cl3.sc96655.com/live/jykt.m3u8
劲爆体育,http://voicetest.cl3.sc96655.com/live/lqhxjcHDH265.m3u8
聚鲨环球精选,http://voicetest.cl3.sc96655.com/live/jshqjxHD.m3u8
卡酷少儿,http://voicetest.cl3.sc96655.com/live/kkkt.m3u8
快乐垂钓,http://voicetest.cl3.sc96655.com/live/fyzqklcdHDH265.m3u8
乐游,http://voicetest.cl3.sc96655.com/live/qjs-HDH265.m3u8
梨园频道,http://voicetest.cl3.sc96655.com/live/ly.m3u8
魅力足球,http://voicetest.cl3.sc96655.com/live/mlyy.m3u8
七彩戏剧,http://voicetest.cl3.sc96655.com/live/qcxj.m3u8
摄影频道,http://voicetest.cl3.sc96655.com/live/sy.m3u8
生活时尚,http://voicetest.cl3.sc96655.com/live/shssH265.m3u8
四海钓鱼,http://voicetest.cl3.sc96655.com/live/shdy.m3u8
天元围棋,http://voicetest.cl3.sc96655.com/live/tywq.m3u8
武术世界,http://voicetest.cl3.sc96655.com/live/wssj.m3u8
先锋乒羽,http://voicetest.cl3.sc96655.com/live/xfpy.m3u8
新视觉,http://voicetest.cl3.sc96655.com/live/ycxsjH265.m3u8
证劵服务,http://voicetest.cl3.sc96655.com/live/jz.m3u8
中国天气,http://voicetest.cl3.sc96655.com/live/zgqx.m3u8
中央新影-发现之旅,http://voicetest.cl3.sc96655.com/live/fxzl.m3u8
中央新影-老故事,http://voicetest.cl3.sc96655.com/live/lgs.m3u8
中央新影-中学生,http://voicetest.cl3.sc96655.com/live/zxs.m3u8
川广融媒,http://voicetest.cl3.sc96655.com/live/cgrh.m3u8
川网导视,http://voicetest.cl3.sc96655.com/live/cwdsHDH264.m3u8
精品导视,http://voicetest.cl3.sc96655.com/live/jpdsH265.m3u8
沙湾融媒,http://voicetest.cl3.sc96655.com/live/swxwzh.m3u8
四川文化旅游,http://voicetest.cl3.sc96655.com/live/SCTV-2-H265.m3u8
四川经济,http://voicetest.cl3.sc96655.com/live/SCTV-3-H265.m3u8
四川新闻,http://voicetest.cl3.sc96655.com/live/SCTV-4H265.m3u8
四川影视文艺,http://voicetest.cl3.sc96655.com/live/SCTV-5-scysH265.m3u8
四川妇女儿童,http://voicetest.cl3.sc96655.com/live/SCTV-7-.m3u8
四川科教,http://voicetest.cl3.sc96655.com/live/SCTV-ggSCTV-8.m3u8
四川乡村,http://voicetest.cl3.sc96655.com/live/SCTV-kjSCTV-9-.m3u8
四川峨嵋电影,http://voicetest.cl3.sc96655.com/live/emdygqH265.m3u8
成都新闻综合,http://voicetest.cl3.sc96655.com/live/CDTV-1.m3u8
成都经济资讯,http://voicetest.cl3.sc96655.com/live/CDTV-2.m3u8
成都都市生活,http://voicetest.cl3.sc96655.com/live/CDTV-3.m3u8
成都影视文艺,http://voicetest.cl3.sc96655.com/live/CDTV-4.m3u8
成都公共频道,http://voicetest.cl3.sc96655.com/live/CDTV-5.m3u8
成都高新区,http://voicetest.cl3.sc96655.com/live/cdgxdstgq.m3u8
成都每日购物,http://voicetest.cl3.sc96655.com/live/mrgw.m3u8
阿坝州TV,http://voicetest.cl3.sc96655.com/live/abxwzhpdgq.m3u8
阿坝州藏语,http://voicetest.cl3.sc96655.com/live/wypdgqH265.m3u8
安居综合,http://voicetest.cl3.sc96655.com/live/ajxw.m3u8
安岳综合频道,http://voicetest.cl3.sc96655.com/live/ayxwzh.m3u8
安州综合频道,http://voicetest.cl3.sc96655.com/live/azgq.m3u8
巴中文旅生活,http://voicetest.cl3.sc96655.com/live/bzetH264.m3u8
巴中综合,http://voicetest.cl3.sc96655.com/live/bzytH265.m3u8
巴州电视,http://voicetest.cl3.sc96655.com/live/bzxw.m3u8
宝兴综合,http://voicetest.cl3.sc96655.com/live/bxdst.m3u8
北川综合,http://voicetest.cl3.sc96655.com/live/bcxwHD.m3u8
苍溪综合,http://voicetest.cl3.sc96655.com/live/cxxwgqH265.m3u8
长宁综合,http://voicetest.cl3.sc96655.com/live/znzh.m3u8
朝天综合,http://voicetest.cl3.sc96655.com/live/ctxwzh.m3u8
崇州,http://voicetest.cl3.sc96655.com/live/czyt.m3u8
船山综合,http://voicetest.cl3.sc96655.com/live/csxw.m3u8
达川新闻综合,http://voicetest.cl3.sc96655.com/live/dcxwzh.m3u8
达州导视,http://voicetest.cl3.sc96655.com/live/dzds.m3u8
达州公共,http://voicetest.cl3.sc96655.com/live/dzgg.m3u8
达州通川,http://voicetest.cl3.sc96655.com/live/tcq.m3u8
达州新闻综合,http://voicetest.cl3.sc96655.com/live/dzxwzh.m3u8
大邑电视台,http://voicetest.cl3.sc96655.com/live/dyytH265.m3u8
大英新闻综合,http://voicetest.cl3.sc96655.com/live/dyxwzhH265.m3u8
丹棱综合,http://voicetest.cl3.sc96655.com/live/dlxwzhH265.m3u8
德昌电视台,http://voicetest.cl3.sc96655.com/live/dcxw.m3u8
东兴综合,http://voicetest.cl3.sc96655.com/live/dxxwzh.m3u8
都江堰,http://voicetest.cl3.sc96655.com/live/djyzh.m3u8
峨边电视台,http://voicetest.cl3.sc96655.com/live/ebdst.m3u8
峨眉综合,http://voicetest.cl3.sc96655.com/live/emsxw.m3u8
恩阳新闻,http://voicetest.cl3.sc96655.com/live/eyxw.m3u8
涪城综合,http://voicetest.cl3.sc96655.com/live/fcgq.m3u8
富顺综合,http://voicetest.cl3.sc96655.com/live/fszh.m3u8
甘洛,http://voicetest.cl3.sc96655.com/live/glt.m3u8
甘孜综合,http://voicetest.cl3.sc96655.com/live/gzxwzh.m3u8
高县-1,http://voicetest.cl3.sc96655.com/live/gxt.m3u8
古蔺新闻综合,http://voicetest.cl3.sc96655.com/live/glxwzhgq.m3u8
广安公共,http://voicetest.cl3.sc96655.com/live/gagg.m3u8
广安区电视台,http://voicetest.cl3.sc96655.com/live/gaqxw.m3u8
广安新闻综合,http://voicetest.cl3.sc96655.com/live/gaxwzh.m3u8
广汉综合,http://voicetest.cl3.sc96655.com/live/ghxwzh.m3u8
广元文化生活,http://voicetest.cl3.sc96655.com/live/gyggH265.m3u8
广元综合,http://voicetest.cl3.sc96655.com/live/gyzhH265.m3u8
汉源综合,http://voicetest.cl3.sc96655.com/live/hyxwzh.m3u8
合江新闻综合,http://voicetest.cl3.sc96655.com/live/hjxw.m3u8
黑水,http://voicetest.cl3.sc96655.com/live/hsxwzhpdH264.m3u8
洪雅新闻综合,http://voicetest.cl3.sc96655.com/live/hyzh.m3u8
华蓥综合,http://voicetest.cl3.sc96655.com/live/hyxw.m3u8
会理新闻,http://voicetest.cl3.sc96655.com/live/hlyt.m3u8
夹江新闻综合,http://voicetest.cl3.sc96655.com/live/jjxw.m3u8
简阳新闻综合,http://voicetest.cl3.sc96655.com/live/jyxwzh.m3u8
剑阁综合,http://voicetest.cl3.sc96655.com/live/jgxwzhH265.m3u8
江安电视台,http://voicetest.cl3.sc96655.com/live/jat.m3u8
江油综合,http://voicetest.cl3.sc96655.com/live/jyxwHD.m3u8
金口河综合,http://voicetest.cl3.sc96655.com/live/jkhdst.m3u8
金牛,http://voicetest.cl3.sc96655.com/live/jnyx.m3u8
金堂电视台,http://voicetest.cl3.sc96655.com/live/jtzhpd.m3u8
开江新闻综合,http://voicetest.cl3.sc96655.com/live/kjxwzh.m3u8
乐山公共,http://voicetest.cl3.sc96655.com/live/lsggpd.m3u8
乐山新闻综合,http://voicetest.cl3.sc96655.com/live/lsxwzh.m3u8
利州综合,http://voicetest.cl3.sc96655.com/live/lzxwzh.m3u8
凉山新闻综合,http://voicetest.cl3.sc96655.com/live/lsxwHDH265.m3u8
凉山彝语综合,http://voicetest.cl3.sc96655.com/live/yyzh.m3u8
邻水,http://voicetest.cl3.sc96655.com/live/lsxw.m3u8
龙泉综合,http://voicetest.cl3.sc96655.com/live/lqxw.m3u8
隆昌综合,http://voicetest.cl3.sc96655.com/live/lcxw.m3u8
芦山综合频道,http://voicetest.cl3.sc96655.com/live/lszh.m3u8
罗江,http://voicetest.cl3.sc96655.com/live/ljxwzh.m3u8
马边综合,http://voicetest.cl3.sc96655.com/live/mbxwzh.m3u8
马尔康,http://voicetest.cl3.sc96655.com/live/mekxwzhpd.m3u8
眉山综合,http://voicetest.cl3.sc96655.com/live/msxwzhgq.m3u8
米易综合,http://voicetest.cl3.sc96655.com/live/myxwzh.m3u8
绵阳科技,http://voicetest.cl3.sc96655.com/live/myetH265.m3u8
绵阳新闻综合,http://voicetest.cl3.sc96655.com/live/myytH265.m3u8
绵竹,http://voicetest.cl3.sc96655.com/live/mzxwzh.m3u8
冕宁综合,http://voicetest.cl3.sc96655.com/live/mnxw.m3u8
名山电视台,http://voicetest.cl3.sc96655.com/live/msdstH265.m3u8
木里,http://voicetest.cl3.sc96655.com/live/mltHD.m3u8
纳溪-1,http://voicetest.cl3.sc96655.com/live/nxxw.m3u8
南部综合,http://voicetest.cl3.sc96655.com/live/nbxw.m3u8
南充综合,http://voicetest.cl3.sc96655.com/live/ncxwzh.m3u8
南江电视台,http://voicetest.cl3.sc96655.com/live/njxw.m3u8
南溪综合,http://voicetest.cl3.sc96655.com/live/nxt.m3u8
内江公共,http://voicetest.cl3.sc96655.com/live/njgg.m3u8
内江综合,http://voicetest.cl3.sc96655.com/live/njzh.m3u8
宁南综合,http://voicetest.cl3.sc96655.com/live/nnt.m3u8
攀钢新闻综合,http://voicetest.cl3.sc96655.com/live/pgxwzh.m3u8
攀枝花新闻综合,http://voicetest.cl3.sc96655.com/live/pzhytH265.m3u8
彭山综合,http://voicetest.cl3.sc96655.com/live/pszh.m3u8
彭州综合,http://voicetest.cl3.sc96655.com/live/pzxwzh.m3u8
蓬安综合,http://voicetest.cl3.sc96655.com/live/pazh.m3u8
蓬溪新闻综合,http://voicetest.cl3.sc96655.com/live/pxxw.m3u8
平昌综合,http://voicetest.cl3.sc96655.com/live/pcxw.m3u8
平武综合,http://voicetest.cl3.sc96655.com/live/pwgq.m3u8
屏山综合,http://voicetest.cl3.sc96655.com/live/psxwzh.m3u8
蒲江综合,http://voicetest.cl3.sc96655.com/live/pjxw.m3u8
普格综合,http://voicetest.cl3.sc96655.com/live/pgt.m3u8
前锋,http://voicetest.cl3.sc96655.com/live/qfxw.m3u8
青白江综合,http://voicetest.cl3.sc96655.com/live/qbjxwzh.m3u8
青川综合,http://voicetest.cl3.sc96655.com/live/qcxwzhH265.m3u8
青神综合,http://voicetest.cl3.sc96655.com/live/qszh.m3u8
渠县新闻综合,http://voicetest.cl3.sc96655.com/live/qxxwzh.m3u8
仁和新闻,http://voicetest.cl3.sc96655.com/live/rhxwH264.m3u8
荣县综合,http://voicetest.cl3.sc96655.com/live/rxzh.m3u8
三台TV,http://voicetest.cl3.sc96655.com/live/stxwHD.m3u8
射洪综合,http://voicetest.cl3.sc96655.com/live/shzhH264.m3u8
石棉,http://voicetest.cl3.sc96655.com/live/smxwzh.m3u8
什邡新闻综合,http://voicetest.cl3.sc96655.com/live/sfx.m3u8
双流综合,http://voicetest.cl3.sc96655.com/live/slgq.m3u8
松潘,http://voicetest.cl3.sc96655.com/live/spxwzhpdH264.m3u8
遂宁综合,http://voicetest.cl3.sc96655.com/live/snxwzhHDH265.m3u8
天全新闻,http://voicetest.cl3.sc96655.com/live/tqzh.m3u8
通川区,http://voicetest.cl3.sc96655.com/live/xcxwzhH264.m3u8
通江综合,http://voicetest.cl3.sc96655.com/live/tjxwH265.m3u8
万源,http://voicetest.cl3.sc96655.com/live/wyxwzh.m3u8
旺苍新闻综合,http://voicetest.cl3.sc96655.com/live/wcxwzhH265.m3u8
温江综合频道,http://voicetest.cl3.sc96655.com/live/wjytH264.m3u8
武胜综合,http://voicetest.cl3.sc96655.com/live/wsxw.m3u8
五通桥,http://voicetest.cl3.sc96655.com/live/wtqxwzh.m3u8
西昌,http://voicetest.cl3.sc96655.com/live/xctHD.m3u8
西充综合,http://voicetest.cl3.sc96655.com/live/xczh.m3u8
喜德,http://voicetest.cl3.sc96655.com/live/xdxw.m3u8
新都综合,http://voicetest.cl3.sc96655.com/live/xdzhpd.m3u8
新津,http://voicetest.cl3.sc96655.com/live/xjzh.m3u8
兴文电视台,http://voicetest.cl3.sc96655.com/live/xwt.m3u8
叙永电视台,http://voicetest.cl3.sc96655.com/live/xyxw.m3u8
叙州新闻综合,http://voicetest.cl3.sc96655.com/live/ybx.m3u8
宣汉综合,http://voicetest.cl3.sc96655.com/live/xhxwzh.m3u8
雅安公共,http://voicetest.cl3.sc96655.com/live/yagg.m3u8
雅安新闻综合,http://voicetest.cl3.sc96655.com/live/yazh.m3u8
雅安雨城,http://voicetest.cl3.sc96655.com/live/ycpd.m3u8
盐边电视台,http://voicetest.cl3.sc96655.com/live/ybtgq.m3u8
盐亭1,http://voicetest.cl3.sc96655.com/live/ytzh.m3u8
雁江,http://voicetest.cl3.sc96655.com/live/yjxw.m3u8
仪陇新闻综合,http://voicetest.cl3.sc96655.com/live/ylxw.m3u8
宜宾公共,http://voicetest.cl3.sc96655.com/live/ybetH264.m3u8
宜宾新闻综合,http://voicetest.cl3.sc96655.com/live/ybytH264.m3u8
营山,http://voicetest.cl3.sc96655.com/live/ysxw.m3u8
越西综合,http://voicetest.cl3.sc96655.com/live/yxt.m3u8
岳池,http://voicetest.cl3.sc96655.com/live/ycxw.m3u8
昭化综合,http://voicetest.cl3.sc96655.com/live/zhxwzh.m3u8
中江新闻综合,http://voicetest.cl3.sc96655.com/live/zjxwzh.m3u8
资阳新闻综合,http://voicetest.cl3.sc96655.com/live/zyxwzh.m3u8
资中综合,http://voicetest.cl3.sc96655.com/live/zzzh.m3u8
自贡文化生活,http://voicetest.cl3.sc96655.com/live/zggg.m3u8
自贡综合,http://voicetest.cl3.sc96655.com/live/zgxw.m3u8
郫县新闻综合,http://voicetest.cl3.sc96655.com/live/pxds1.m3u8
荥经电视台,http://voicetest.cl3.sc96655.com/live/xjdst.m3u8
阆中综合,http://voicetest.cl3.sc96655.com/live/lzxw.m3u8
沐川综合,http://voicetest.cl3.sc96655.com/live/mcxw.m3u8
泸定综合频道,http://voicetest.cl3.sc96655.com/live/ldxw.m3u8
泸县综合,http://voicetest.cl3.sc96655.com/live/lxxwzh.m3u8
